threshold,mae,rmse,prec,recall
0.0,0.8046659597030753,1.0762055806163313,0.35323435843054085,0.35323435843054085
0.043128839572686706,0.8036055143160127,1.0749238548582742,0.35365853658536583,0.35365853658536583
0.08625767914537341,0.8029692470837752,1.0736405989608486,0.35365853658536583,0.35365853658536583
0.12938651871806012,0.8005302226935312,1.0719107131110737,0.35567338282078476,0.35567338282078476
0.17251535829074682,0.7981972428419937,1.0702275751288965,0.35737009544008486,0.35737009544008486
0.21564419786343353,0.7932131495227995,1.065908620707626,0.36076352067868506,0.36076352067868506
0.25877303743612023,0.7967126193001061,1.0671514893240275,0.35662778366914105,0.35662778366914105
0.30190187700880694,0.7981972428419937,1.0682440175437575,0.35535524920466594,0.35535524920466594
0.34503071658149365,0.7978791092258749,1.0678965161695602,0.3554612937433722,0.3554612937433722
0.38815955615418035,0.7977730646871686,1.0678468638846947,0.3555673382820785,0.3555673382820785
0.43128839572686706,0.7977730646871686,1.0678468638846947,0.3555673382820785,0.3555673382820785
