threshold,mae,rmse,prec,recall
0.0,0.8679745493107105,1.1296167200658753,0.3247083775185578,0.3247083775185578
0.056809976407888596,0.8571580063626724,1.1200950573204589,0.3305408271474019,0.3305408271474019
0.11361995281577719,0.7834570519618239,1.0568164843785768,0.3695652173913043,0.3695652173913043
0.1704299292236658,0.7506892895015906,1.0238409374074406,0.3835630965005302,0.3835630965005302
0.22723990563155438,0.7361611876988335,1.0076062790463847,0.3902439024390244,0.3902439024390244
0.284049882039443,0.7303287380699894,1.0013246793461432,0.3926829268292683,0.3926829268292683
0.3408598584473316,0.7304347826086957,1.0019069834038612,0.3927889713679745,0.3927889713679745
0.3976698348552202,0.7302226935312831,1.0020128205122116,0.3931071049840933,0.3931071049840933
0.45447981126310877,0.7303287380699894,1.0022773643879068,0.3931071049840933,0.3931071049840933
0.5112897876709974,0.7303287380699894,1.0022773643879068,0.3931071049840933,0.3931071049840933
