threshold,mae,rmse,prec,recall
0.6666666666665277,0.7956521739130434,1.079894343050608,0.368610816542948,0.368610816542948
0.6666666666665562,0.7987274655355249,1.082787338278562,0.3671261930010604,0.3671261930010604
0.6666666666665846,0.7931071049840933,1.0796979271990288,0.37158006362672324,0.37158006362672324
0.666666666666613,0.788865323435843,1.0733936430981312,0.371898197242842,0.371898197242842
0.6666666666666414,0.7811240721102863,1.0664059419779581,0.3762460233297985,0.3762460233297985
0.6666666666666698,0.7800636267232237,1.065908620707626,0.37751855779427357,0.37751855779427357
0.6666666666666983,0.78101802757158,1.0665550931395973,0.3762460233297985,0.3762460233297985
0.6666666666667267,0.7809119830328738,1.0666048055586104,0.3762460233297985,0.3762460233297985
0.6666666666667551,0.7806998939554612,1.0664059419779581,0.3763520678685048,0.3763520678685048
0.6666666666667835,0.7804878048780488,1.0664059419779581,0.37667020148462355,0.37667020148462355
0.666666666666812,0.780593849416755,1.0664556613495952,0.37656415694591727,0.37656415694591727
0.6666666666666629,1.0287380699893955,1.265036811170378,0.25705196182396606,0.25705196182396606
0.6666666666666643,0.9828207847295864,1.247861373054985,0.2866383881230117,0.2866383881230117
0.6666666666666657,0.8061505832449629,1.0805324479884375,0.3547189819724284,0.3547189819724284
0.6666666666666672,0.7998939554612937,1.0699302759217726,0.3546129374337222,0.3546129374337222
0.6666666666666686,0.7997879109225875,1.0700789358501357,0.3548250265111347,0.3548250265111347
0.6666666666666701,0.7996818663838813,1.0699302759217726,0.35493107104984095,0.35493107104984095
0.6666666666666715,0.7996818663838813,1.0699302759217726,0.35493107104984095,0.35493107104984095
0.666666666666673,0.7997879109225875,1.0700789358501357,0.3548250265111347,0.3548250265111347
0.6666666666666744,0.7997879109225875,1.0700789358501357,0.3548250265111347,0.3548250265111347
0.6666666666666758,0.7997879109225875,1.0700789358501357,0.3548250265111347,0.3548250265111347
0.6666666666666773,0.8002120890774125,1.070475261395521,0.3546129374337222,0.3546129374337222
