k,mae,rmse,prec,recall
10,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
15,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
20,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
25,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
30,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
35,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
40,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
45,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
50,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
55,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
60,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
65,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
70,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
75,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
80,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
85,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
90,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
95,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
100,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
105,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
110,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
115,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
120,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
125,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
130,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
135,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
140,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
145,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
150,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
155,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
160,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
165,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
170,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
175,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
180,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
185,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
190,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
195,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
200,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
205,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
210,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
215,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
220,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
225,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
230,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
235,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
240,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
245,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
250,0.7593849416755037,1.0449596236497964,0.38759278897136795,0.38759278897136795
