threshold,mae,rmse,prec,recall
0.0,1.0287380699893955,1.265036811170378,0.25705196182396606,0.25705196182396606
0.03662288768041857,0.8216330858960763,1.0937981923938196,0.3498409331919406,0.3498409331919406
0.07324577536083714,0.7984093319194061,1.0695337484270377,0.3565217391304348,0.3565217391304348
0.1098686630412557,0.7998939554612937,1.0701284845703647,0.3548250265111347,0.3548250265111347
0.14649155072167427,0.8012725344644751,1.0717623072613496,0.3542948038176034,0.3542948038176034
0.18311443840209285,0.8015906680805939,1.0720096389304077,0.3540827147401909,0.3540827147401909
0.21973732608251142,0.8015906680805939,1.0720096389304077,0.3540827147401909,0.3540827147401909
0.25636021376293,0.8007423117709438,1.0709209523154197,0.35418875927889715,0.35418875927889715
0.29298310144334855,0.8007423117709438,1.0709209523154197,0.35418875927889715,0.35418875927889715
0.3296059891237671,0.8007423117709438,1.0709209523154197,0.35418875927889715,0.35418875927889715
0.36622887680418564,0.8007423117709438,1.0709209523154197,0.35418875927889715,0.35418875927889715
