threshold,mae,rmse,prec,recall
0.0,0.7956521739130434,1.079894343050608,0.368610816542948,0.368610816542948
0.07577050950332023,0.7956521739130434,1.079894343050608,0.368610816542948,0.368610816542948
0.15154101900664046,0.7956521739130434,1.079894343050608,0.368610816542948,0.368610816542948
0.2273115285099607,0.8104984093319194,1.1113508637292595,0.36670201484623544,0.36670201484623544
0.30308203801328093,1.0220572640509014,1.4925051356908714,0.33828207847295866,0.33828207847295866
0.37885254751660113,1.9573700954400848,2.5042911210735896,0.19427359490986215,0.19427359490986215
0.45462305701992134,2.6121951219512196,2.8426198839939976,0.03138918345705196,0.03138918345705196
0.5303935665232415,2.94135737009544,3.1353862396339798,0.018345705196182397,0.018345705196182397
0.6061640760265617,2.9489925768822904,3.143155637172774,0.01855779427359491,0.01855779427359491
0.681934585529882,2.9485683987274656,3.142717009449725,0.01855779427359491,0.01855779427359491
0.7577050950332022,2.948674443266172,3.14280136568924,0.01855779427359491,0.01855779427359491
