meds_count,mae,rmse,prec,recall
10,0.7767762460233298,1.062071446852071,0.3782608695652174,0.3782608695652174
15,0.7744432661717922,1.0607726430352968,0.3809119830328738,0.3809119830328738
20,0.7746822033898305,1.061209335728483,0.38008474576271184,0.38008474576271184
25,0.7738624338624338,1.0597493963521674,0.3801058201058201,0.3801058201058201
30,0.7725635593220339,1.0603105557223653,0.38315677966101697,0.38315677966101697
35,0.7752118644067797,1.060260601160338,0.3791313559322034,0.3791313559322034
40,0.7755296610169492,1.0618080997421173,0.37997881355932206,0.37997881355932206
45,0.7763463569165787,1.0644490322905296,0.38130939809926084,0.38130939809926084
50,0.7731216931216931,1.0592999585180782,0.38105820105820104,0.38105820105820104
55,0.7718354430379747,1.0612567186052628,0.38438818565400845,0.38438818565400845
60,0.7808016877637131,1.0681424390230894,0.37816455696202533,0.37816455696202533
65,0.7777306468716861,1.0634185256819257,0.37857900318133614,0.37857900318133614
70,0.7822033898305085,1.068620209682735,0.3765889830508475,0.3765889830508475
75,0.7766137566137566,1.0668154658117954,0.38296296296296295,0.38296296296296295
80,0.7787301587301587,1.0652272033275318,0.3784126984126984,0.3784126984126984
85,0.7776371308016877,1.0675497399453497,0.3821729957805907,0.3821729957805907
90,0.7809119830328738,1.0676978931759016,0.37762460233297984,0.37762460233297984
95,0.7778714436248683,1.0633267873477343,0.378609062170706,0.378609062170706
100,0.7820675105485232,1.0669567116207546,0.37573839662447256,0.37573839662447256
105,0.7805907172995781,1.066363353499999,0.3773206751054852,0.3773206751054852
110,0.7759493670886076,1.06616549407655,0.38248945147679325,0.38248945147679325
115,0.7862105263157895,1.0705138952858109,0.37242105263157893,0.37242105263157893
120,0.7801896733403583,1.0718153750078727,0.38124341412012647,0.38124341412012647
125,0.7803797468354431,1.0667589622516906,0.37763713080168776,0.37763713080168776
130,0.7828601472134595,1.0725030914536833,0.3798107255520505,0.3798107255520505
135,0.7830704521556257,1.071129596261527,0.3777076761303891,0.3777076761303891
140,0.7841938883034774,1.0718153750078727,0.3773445732349842,0.3773445732349842
145,0.7758115183246074,1.0656463269963623,0.3826178010471204,0.3826178010471204
150,0.789390756302521,1.0763402823277333,0.3732142857142857,0.3732142857142857
155,0.782112970711297,1.0723317571952906,0.3790794979079498,0.3790794979079498
160,0.7904365904365904,1.0818863944417503,0.3765072765072765,0.3765072765072765
165,0.781230448383733,1.0731338532283539,0.3821689259645464,0.3821689259645464
170,0.7869473684210526,1.0729202648551486,0.37473684210526315,0.37473684210526315
175,0.785327783558793,1.0765207765343379,0.37845993756503643,0.37845993756503643
180,0.7864779874213836,1.0769648320515814,0.3788259958071279,0.3788259958071279
185,0.7836287799791449,1.07347389067086,0.37872784150156413,0.37872784150156413
190,0.786339937434828,1.0720158279378724,0.37393117831074035,0.37393117831074035
195,0.7891440501043842,1.0786406042959389,0.37588726513569937,0.37588726513569937
200,0.7951882845188285,1.0820908012232846,0.37060669456066947,0.37060669456066947
205,0.7917793964620188,1.081439284527165,0.37502601456815815,0.37502601456815815
210,0.7914167528438469,1.0809528907480408,0.3738366080661841,0.3738366080661841
215,0.7898128898128898,1.078325490186457,0.3738045738045738,0.3738045738045738
220,0.7913900414937759,1.0810994096797752,0.3741701244813278,0.3741701244813278
225,0.792938733125649,1.0794021652136485,0.3703011422637591,0.3703011422637591
230,0.7917355371900826,1.0798683727562999,0.37324380165289256,0.37324380165289256
235,0.7885093167701863,1.0779648795640324,0.3753623188405797,0.3753623188405797
240,0.7893442622950819,1.0765762367071934,0.3737704918032787,0.3737704918032787
245,0.7935817805383023,1.0859539890126966,0.3749482401656315,0.3749482401656315
250,0.785655737704918,1.0800918297328879,0.38094262295081965,0.38094262295081965
255,0.7939112487100103,1.082318727865951,0.3719298245614035,0.3719298245614035
260,0.7927760577915377,1.0850328020988798,0.37554179566563467,0.37554179566563467
265,0.7890143737166324,1.0804877596567057,0.37720739219712524,0.37720739219712524
270,0.7913491246138002,1.0819176627831826,0.37445932028836254,0.37445932028836254
275,0.7964249233912155,1.0837739079506608,0.36925434116445355,0.36925434116445355
280,0.7896622313203685,1.080912840653236,0.3775844421699079,0.3775844421699079
285,0.7894308943089431,1.0809699047426573,0.3774390243902439,0.3774390243902439
290,0.791556459816887,1.0852286678136354,0.37670396744659207,0.37670396744659207
295,0.7940222897669706,1.0851769053508227,0.37375886524822693,0.37375886524822693
300,0.7945121951219513,1.0882782702488987,0.37540650406504067,0.37540650406504067
305,0.799498997995992,1.0861212264923628,0.3682364729458918,0.3682364729458918
310,0.7894153225806452,1.0802945386896023,0.37620967741935485,0.37620967741935485
315,0.7987792472024415,1.0903255321335827,0.3720244150559512,0.3720244150559512
320,0.7943605236656596,1.086305860685988,0.3754279959718026,0.3754279959718026
325,0.7955555555555556,1.081151649348457,0.3694949494949495,0.3694949494949495
330,0.7910191725529768,1.079157648853826,0.3731584258324924,0.3731584258324924
335,0.7884884884884885,1.0807719778325435,0.377977977977978,0.377977977977978
340,0.7967,1.0862320194139004,0.3729,0.3729
345,0.7942115768463074,1.0876736330975982,0.3776447105788423,0.3776447105788423
350,0.7933875890132248,1.0837277890001105,0.3742624618514751,0.3742624618514751
355,0.7924227318045862,1.0854792510162687,0.3771684945164506,0.3771684945164506
360,0.8003940886699508,1.0942752960956947,0.3740886699507389,0.3740886699507389
365,0.7864811133200795,1.0744641273834121,0.37524850894632206,0.37524850894632206
370,0.7962598425196851,1.0856073448013395,0.37253937007874016,0.37253937007874016
375,0.8,1.0898213636000027,0.37046580773042614,0.37046580773042614
380,0.7971915747241726,1.0847719532564046,0.3696088264794383,0.3696088264794383
385,0.7964391691394659,1.0876521233575167,0.37368941641938674,0.37368941641938674
390,0.7983218163869694,1.0869866513700448,0.3696939782823297,0.3696939782823297
395,0.8017839444995044,1.093905995530005,0.3705649157581764,0.3705649157581764
400,0.8025515210991168,1.0910466205276783,0.3675171736997056,0.3675171736997056
405,0.7914682539682539,1.0858944086174616,0.37896825396825395,0.37896825396825395
410,0.8014619883040935,1.0885278074189775,0.36676413255360624,0.36676413255360624
415,0.7900785854616896,1.0808659120551583,0.375147347740668,0.375147347740668
420,0.8020487804878049,1.09201089961504,0.3688780487804878,0.3688780487804878
425,0.7977384464110128,1.0861151033380922,0.37069813176007865,0.37069813176007865
430,0.797078870496592,1.0878634715873226,0.37341772151898733,0.37341772151898733
435,0.7961988304093567,1.091299991988738,0.37485380116959066,0.37485380116959066
440,0.8017492711370262,1.0942912203907584,0.3722060252672498,0.3722060252672498
445,0.8019342359767891,1.0904899259186123,0.36779497098646036,0.36779497098646036
450,0.8039651837524178,1.0949594377020393,0.3700193423597679,0.3700193423597679
455,0.7995126705653022,1.0893333619646828,0.3702729044834308,0.3702729044834308
460,0.8005797101449276,1.092176836206433,0.3714975845410628,0.3714975845410628
465,0.8020250723240115,1.097160356831095,0.3733847637415622,0.3733847637415622
470,0.7999036608863198,1.0926713301986788,0.37244701348747594,0.37244701348747594
475,0.7976744186046512,1.0858497904599238,0.3696705426356589,0.3696705426356589
480,0.8011494252873563,1.0942202738310214,0.37270114942528737,0.37270114942528737
485,0.8026692087702574,1.0932673761561704,0.3681601525262154,0.3681601525262154
490,0.8009560229445507,1.0957069013959575,0.3737093690248566,0.3737093690248566
495,0.8062264150943397,1.096908176270836,0.3678301886792453,0.3678301886792453
500,0.8061597690086622,1.0965867070869357,0.36804619826756496,0.36804619826756496
505,0.7999047619047619,1.0893860219233147,0.37104761904761907,0.37104761904761907
510,0.7951977401129944,1.08685867077777,0.3757062146892655,0.3757062146892655
515,0.792090395480226,1.083344198120225,0.3747645951035782,0.3747645951035782
520,0.7918637653736992,1.0820632731741326,0.3748344370860927,0.3748344370860927
525,0.7993333333333333,1.0869354035215577,0.3696190476190476,0.3696190476190476
530,0.8122774133083411,1.0962575853937206,0.3595126522961575,0.3595126522961575
535,0.7986915887850468,1.0878255770027236,0.37065420560747664,0.37065420560747664
540,0.8026851851851852,1.0926098554819539,0.36916666666666664,0.36916666666666664
545,0.8024459078080903,1.0957885685741908,0.37187206020696145,0.37187206020696145
550,0.7998146431881371,1.090527076652366,0.37126969416126043,0.37126969416126043
555,0.7999074074074074,1.0883643861487922,0.36925925925925923,0.36925925925925923
560,0.8031627906976744,1.0925540804027283,0.36772093023255814,0.36772093023255814
565,0.8044403330249769,1.0939240148343337,0.36743755781683624,0.36743755781683624
570,0.7994464944649446,1.0904652177597924,0.3712177121771218,0.3712177121771218
575,0.81090573012939,1.1021739566347586,0.36608133086876155,0.36608133086876155
580,0.8020220588235294,1.0944378089444182,0.3707720588235294,0.3707720588235294
585,0.8047838086476541,1.095864938394085,0.36908923643054276,0.36908923643054276
590,0.8024680073126143,1.092311505080683,0.3691956124314442,0.3691956124314442
595,0.7994520547945205,1.0912687936107566,0.3730593607305936,0.3730593607305936
600,0.7981818181818182,1.0868637114526951,0.37063636363636365,0.37063636363636365
605,0.8012903225806451,1.0879312800200585,0.36737327188940094,0.36737327188940094
610,0.8040504050405041,1.0930185126277114,0.36741674167416744,0.36741674167416744
615,0.8069090909090909,1.0981803130633876,0.36763636363636365,0.36763636363636365
620,0.8058876003568243,1.0925912206214756,0.36520963425512937,0.36520963425512937
625,0.8006392694063927,1.0875383791054904,0.368675799086758,0.368675799086758
630,0.794043321299639,1.0789251236219646,0.36985559566787,0.36985559566787
635,0.7996422182468694,1.0906990094243292,0.37119856887298747,0.37119856887298747
640,0.8028571428571428,1.0925069466925272,0.3678571428571429,0.3678571428571429
645,0.8080745341614907,1.0990437078989292,0.3658385093167702,0.3658385093167702
650,0.8043676069153776,1.0928671043335068,0.36606005459508645,0.36606005459508645
655,0.8105075690115762,1.1008779787659437,0.3653606411398041,0.3653606411398041
660,0.808525754884547,1.0963365445098092,0.3655417406749556,0.3655417406749556
665,0.8020572450805009,1.094587431773298,0.37075134168157425,0.37075134168157425
670,0.7948717948717948,1.0870184889882504,0.3748894783377542,0.3748894783377542
675,0.8088235294117647,1.0972742114836955,0.3656862745098039,0.3656862745098039
680,0.7985008818342152,1.0897550814591954,0.37310405643738975,0.37310405643738975
685,0.8075372480280456,1.0957650931433462,0.3663453111305872,0.3663453111305872
690,0.80043630017452,1.0895745843535034,0.368760907504363,0.368760907504363
695,0.8040034812880766,1.0919437559835699,0.3679721496953873,0.3679721496953873
