threshold,mae,rmse,prec,recall
420,0.7778103616813294,1.0517871027360604,0.37311827956989246,0.37311827956989246
425,0.7907587548638132,1.0670607653937996,0.3678015564202335,0.3678015564202335
430,0.7851637764932563,1.0634042111904811,0.37321772639691714,0.37321772639691714
435,0.7865102639296188,1.0637545781530364,0.3713587487781036,0.3713587487781036
440,0.7843175217812197,1.0576783283555504,0.36931268151016455,0.36931268151016455
445,0.7861804222648753,1.058916985576136,0.36698656429942417,0.36698656429942417
450,0.7877669902912622,1.0566479330263852,0.3628155339805825,0.3628155339805825
455,0.7912918660287082,1.0604233153111555,0.3625837320574163,0.3625837320574163
460,0.7841802492809204,1.0573669789113154,0.3694151486097795,0.3694151486097795
465,0.7929194956353055,1.0641408423224525,0.3617846750727449,0.3617846750727449
470,0.7846376811594203,1.060170435664476,0.3719806763285024,0.3719806763285024
475,0.7928982725527831,1.0697372630231181,0.368042226487524,0.368042226487524
480,0.790297790585975,1.0666096286383029,0.368299711815562,0.368299711815562
485,0.7903809523809524,1.0624768905049855,0.3657142857142857,0.3657142857142857
490,0.797799043062201,1.0703932112986603,0.362200956937799,0.362200956937799
495,0.7889726672950047,1.0614929113065268,0.3661639962299717,0.3661639962299717
500,0.7895833333333333,1.0664476574406294,0.36875,0.36875
505,0.7915076335877863,1.0637593569344754,0.36498091603053434,0.36498091603053434
510,0.7956848030018762,1.0679538043989574,0.36135084427767356,0.36135084427767356
515,0.7984156570363466,1.0726194952298156,0.3621621621621622,0.3621621621621622
520,0.7943872778297474,1.0624996560831448,0.3598690364826941,0.3598690364826941
525,0.8086874409820586,1.0761383063486472,0.352219074598678,0.352219074598678
530,0.7923656927426955,1.0692779457021167,0.3702167766258247,0.3702167766258247
535,0.7908582089552239,1.0640846392101453,0.3657649253731343,0.3657649253731343
540,0.8089635854341737,1.0812898201083871,0.35592903828197947,0.35592903828197947
545,0.79182156133829,1.060353451627891,0.362639405204461,0.362639405204461
550,0.7977941176470589,1.0746921583849571,0.36498161764705883,0.36498161764705883
555,0.792678405931418,1.0673779293740906,0.3661723818350324,0.3661723818350324
560,0.8062730627306273,1.0785565042413534,0.3580258302583026,0.3580258302583026
565,0.7957720588235294,1.0689467053242314,0.36443014705882354,0.36443014705882354
570,0.8001846722068329,1.0700316268053969,0.3587257617728532,0.3587257617728532
575,0.81875,1.0942698344504591,0.3553308823529412,0.3553308823529412
580,0.7981834695731154,1.0701973809306262,0.3603996366939146,0.3603996366939146
585,0.8008256880733945,1.0738339099018273,0.363394495412844,0.363394495412844
590,0.7905591200733272,1.0607141810051932,0.3638863428047663,0.3638863428047663
595,0.7934485896269335,1.0640113294463425,0.3619654231119199,0.3619654231119199
600,0.7994520547945205,1.0744861785733706,0.3641095890410959,0.3641095890410959
605,0.8058447488584475,1.0791506892207696,0.35990867579908675,0.35990867579908675
610,0.8113327289211242,1.0804032019925678,0.3529465095194923,0.3529465095194923
615,0.7986678507992895,1.0668174478983363,0.3591474245115453,0.3591474245115453
620,0.8112014453477868,1.0817530688179344,0.3532971996386631,0.3532971996386631
625,0.8116216216216217,1.0890528159993142,0.3588288288288288,0.3588288288288288
630,0.8072661217075386,1.079913206725404,0.35849227974568576,0.35849227974568576
635,0.8067024128686328,1.0787160142964196,0.35656836461126007,0.35656836461126007
640,0.7987488829311885,1.0705247475099666,0.3620196604110813,0.3620196604110813
645,0.8125448028673835,1.0834367196324983,0.35295698924731184,0.35295698924731184
650,0.8076096687555954,1.0846450062647413,0.3624888093106535,0.3624888093106535
655,0.8076787290379523,1.0819468575895201,0.36019417475728155,0.36019417475728155
660,0.8121131741821397,1.0812688619862187,0.3537577365163572,0.3537577365163572
665,0.811258865248227,1.0854861315760655,0.35815602836879434,0.35815602836879434
670,0.8113157894736842,1.081462622335498,0.35464912280701755,0.35464912280701755
675,0.8231588287488909,1.0915095414015943,0.3482697426796806,0.3482697426796806
680,0.8168430335097002,1.09064484266855,0.353968253968254,0.353968253968254
685,0.8086375779162956,1.0760486405170921,0.3533392698130009,0.3533392698130009
690,0.8064855390008764,1.086205433445223,0.36529360210341805,0.36529360210341805
695,0.8162891986062718,1.0875843513283718,0.3524390243902439,0.3524390243902439
