threshold,mae,rmse,prec,recall
255,0.7956745623069001,1.082488645844893,0.36961894953656027,0.36961894953656027
260,0.7925773195876289,1.0798052516279493,0.3730927835051546,0.3730927835051546
265,0.7927254098360655,1.0845883860770014,0.3753073770491803,0.3753073770491803
270,0.7915550978372812,1.0800122057516783,0.374562306900103,0.374562306900103
275,0.7868852459016393,1.0735264395409378,0.3744877049180328,0.3744877049180328
280,0.7840327533265097,1.0716405697561031,0.37635619242579327,0.37635619242579327
285,0.7871951219512195,1.0800293582278893,0.37916666666666665,0.37916666666666665
290,0.7923154701718907,1.0833793513857923,0.3748230535894843,0.3748230535894843
295,0.7935779816513762,1.082574422487554,0.37380224260958206,0.37380224260958206
300,0.786815415821501,1.0756384018816147,0.37677484787018256,0.37677484787018256
305,0.79979633401222,1.0893859328971975,0.36985743380855396,0.36985743380855396
310,0.7933741080530071,1.083985924355015,0.37400611620795104,0.37400611620795104
315,0.7900201612903226,1.0826248717368476,0.37600806451612906,0.37600806451612906
320,0.7931313131313131,1.084416707709539,0.3747474747474748,0.3747474747474748
325,0.7964824120603015,1.086833027723557,0.37236180904522614,0.37236180904522614
330,0.7916582914572864,1.0838698581226132,0.37618090452261305,0.37618090452261305
335,0.7913654618473895,1.08420570374451,0.37690763052208837,0.37690763052208837
340,0.7915506958250497,1.081058681461566,0.37375745526838966,0.37375745526838966
345,0.7952047952047953,1.0856433017438916,0.3735264735264735,0.3735264735264735
350,0.7927927927927928,1.083685551428261,0.3751751751751752,0.3751751751751752
355,0.7923076923076923,1.084952937745632,0.376023976023976,0.376023976023976
360,0.791351888667992,1.0807827956126275,0.37445328031809144,0.37445328031809144
365,0.7952615992102665,1.0858508475746922,0.3725567620927937,0.3725567620927937
370,0.7957213930348259,1.084719740496542,0.37223880597014924,0.37223880597014924
375,0.8011988011988012,1.086746971939182,0.3667332667332667,0.3667332667332667
380,0.797131552917903,1.0877885260238587,0.3726013847675569,0.3726013847675569
385,0.7969337289812067,1.090150127139957,0.3734915924826904,0.3734915924826904
390,0.7993076162215628,1.0875157035827436,0.36933728981206726,0.36933728981206726
395,0.8062930186823992,1.0984927548008905,0.36991150442477877,0.36991150442477877
400,0.7978346456692913,1.0909433900597045,0.3735236220472441,0.3735236220472441
405,0.7964179104477612,1.0878798587457517,0.3724378109452736,0.3724378109452736
410,0.7967487684729064,1.0884526007316115,0.3733004926108374,0.3733004926108374
415,0.8032416502946955,1.0970132697232606,0.3710216110019646,0.3710216110019646
420,0.8017699115044248,1.0913983885263328,0.36951819075712883,0.36951819075712883
425,0.7962926829268293,1.088834686997873,0.3742439024390244,0.3742439024390244
430,0.7988394584139265,1.088892397701334,0.3711798839458414,0.3711798839458414
