k,mae,rmse,prec,recall
335,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
340,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
345,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
350,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
355,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
360,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
365,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
370,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
375,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
380,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
385,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
390,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
395,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
400,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
405,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
410,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
415,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
420,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
425,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
430,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
435,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
440,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
445,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
450,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
455,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
460,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
465,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
470,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
475,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
480,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
485,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
490,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
495,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
500,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
505,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
510,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
515,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
520,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
525,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
530,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
535,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
540,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
545,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
550,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
555,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
560,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
565,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
570,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
575,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
580,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
585,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
590,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
595,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
600,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
605,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
610,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
615,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
620,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
625,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
630,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
635,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
640,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
645,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
650,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
655,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
660,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
665,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
670,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
675,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
680,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
685,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
690,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
695,0.7312831389183457,1.0009539458420216,0.3911983032873807,0.3911983032873807
