threshold,mae,rmse,prec,recall
0.6666666666666564,0.8679745493107105,1.1296167200658753,0.3247083775185578,0.3247083775185578
0.6666666666666592,0.867338282078473,1.1289593928527715,0.32502651113467657,0.32502651113467657
0.666666666666662,0.8111346765641569,1.0853795559562585,0.35673382820784727,0.35673382820784727
0.6666666666666647,0.7365853658536585,1.00928877870127,0.3903499469777306,0.3903499469777306
0.6666666666666675,0.7297985153764581,1.001271725821193,0.39331919406150584,0.39331919406150584
0.6666666666666703,0.7306468716861082,1.0023302647845547,0.3928950159066808,0.3928950159066808
0.6666666666666731,0.7304347826086957,1.0022244611990183,0.3931071049840933,0.3931071049840933
0.6666666666666758,0.7303287380699894,1.0020657348744861,0.3931071049840933,0.3931071049840933
0.6666666666666786,0.7303287380699894,1.0020657348744861,0.3931071049840933,0.3931071049840933
0.6666666666666814,0.7304347826086957,1.0022244611990183,0.3931071049840933,0.3931071049840933
0.6666666666666842,0.7303287380699894,1.002171555217447,0.39321314952279957,0.39321314952279957
