threshold,mae,rmse,prec,recall
465,0.7729586426299045,1.059472247020056,0.38080593849416755,0.38080593849416755
470,0.7732767762460233,1.0597224471054945,0.38059384941675506,0.38059384941675506
475,0.7735949098621421,1.0601726584606934,0.3804878048780488,0.3804878048780488
480,0.7728525980911983,1.0597224471054945,0.3812301166489926,0.3812301166489926
485,0.7729586426299045,1.0599725881327258,0.3812301166489926,0.3812301166489926
490,0.7738069989395546,1.0604726931797215,0.3804878048780488,0.3804878048780488
495,0.7735949098621421,1.0601726584606934,0.38059384941675506,0.38059384941675506
500,0.7739130434782608,1.0604226932884573,0.3803817603393425,0.3803817603393425
505,0.7745493107104984,1.0610225364739527,0.3799575821845175,0.3799575821845175
510,0.7747613997879109,1.0612224088570903,0.37985153764581125,0.37985153764581125
515,0.7749734888653235,1.0614222436030207,0.379745493107105,0.379745493107105
520,0.7749734888653235,1.061522146868676,0.37985153764581125,0.37985153764581125
525,0.7755037115588547,1.0618717342803823,0.3794273594909862,0.3794273594909862
530,0.7762460233297985,1.0623210347686725,0.3787910922587487,0.3787910922587487
535,0.7763520678685047,1.0625705640594014,0.37889713679745496,0.37889713679745496
540,0.7762460233297985,1.0625206628893427,0.3790031813361612,0.3790031813361612
545,0.7762460233297985,1.062620462886077,0.37910922587486745,0.37910922587486745
550,0.7763520678685047,1.0624707593755707,0.37889713679745496,0.37889713679745496
555,0.7762460233297985,1.0624208535177553,0.37889713679745496,0.37889713679745496
560,0.7764581124072111,1.062919806653568,0.3790031813361612,0.3790031813361612
565,0.7763520678685047,1.0624707593755707,0.3787910922587487,0.3787910922587487
570,0.776033934252386,1.0623210347686725,0.3792152704135737,0.3792152704135737
575,0.7762460233297985,1.062620462886077,0.37910922587486745,0.37910922587486745
580,0.7761399787910923,1.0626703593696998,0.37932131495227994,0.37932131495227994
585,0.7761399787910923,1.0624707593755707,0.37910922587486745,0.37910922587486745
590,0.7761399787910923,1.0625705640594014,0.3792152704135737,0.3792152704135737
595,0.7767762460233298,1.0628699218802609,0.37857900318133614,0.37857900318133614
600,0.7762460233297985,1.0625206628893427,0.3790031813361612,0.3790031813361612
605,0.7762460233297985,1.0627202535105997,0.3792152704135737,0.3792152704135737
610,0.7770943796394486,1.063119322339352,0.3784729586426299,0.3784729586426299
615,0.7768822905620361,1.062919806653568,0.37857900318133614,0.37857900318133614
620,0.7774125132555674,1.0632689345350979,0.37815482502651115,0.37815482502651115
625,0.7776246023329798,1.0634683847215332,0.3780487804878049,0.3780487804878049
630,0.7776246023329798,1.0634683847215332,0.3780487804878049,0.3780487804878049
635,0.7776246023329798,1.063568095788718,0.37815482502651115,0.37815482502651115
640,0.7781548250265111,1.0638173325685056,0.37762460233297984,0.37762460233297984
645,0.7778366914103924,1.063568095788718,0.3778366914103924,0.3778366914103924
650,0.7780487804878049,1.0636677975087203,0.37762460233297984,0.37762460233297984
655,0.7778366914103924,1.063568095788718,0.3778366914103924,0.3778366914103924
660,0.7783669141039237,1.063917010932048,0.37741251325556735,0.37741251325556735
665,0.778897136797455,1.064365448048244,0.3770943796394486,0.3770943796394486
670,0.778897136797455,1.0645646927987817,0.3772004241781548,0.3772004241781548
675,0.7792152704135737,1.0649132814106077,0.3770943796394486,0.3770943796394486
680,0.77932131495228,1.065062641604158,0.3769883351007423,0.3769883351007423
685,0.7791092258748674,1.0645646927987817,0.37688229056203604,0.37688229056203604
690,0.7792152704135737,1.0645148851073236,0.3767762460233298,0.3767762460233298
695,0.77932131495228,1.0645646927987817,0.37667020148462355,0.37667020148462355
