threshold,mae,rmse,prec,recall
0.0,0.9238600212089078,1.1978241142570356,0.3097560975609756,0.3097560975609756
0.05284963410904477,0.923966065747614,1.1980454212546299,0.30965005302226933,0.30965005302226933
0.10569926821808955,0.9306468716861082,1.2071719226777016,0.30774125132555674,0.30774125132555674
0.1585489023271343,0.9401908801696712,1.2170579758783033,0.30275715800636266,0.30275715800636266
0.2113985364361791,0.9429480381760339,1.225307544661005,0.3056203605514316,0.3056203605514316
0.26424817054522387,0.9590668080593849,1.2459052763280942,0.3009544008483563,0.3009544008483563
0.3170978046542686,0.9673382820784729,1.2542187557075564,0.29745493107104987,0.29745493107104987
0.3699474387633134,0.9748674443266172,1.2599129731429688,0.2926829268292683,0.2926829268292683
0.4227970728723581,0.9739130434782609,1.2600392190364846,0.2940615058324496,0.2940615058324496
0.4756467069814029,0.9741251325556733,1.2598708883672363,0.29353128313891835,0.29353128313891835
0.5284963410904476,0.9740190880169671,1.2596604433980285,0.29353128313891835,0.29353128313891835
