meds_count,mae,rmse,prec,recall
10,0.7901378579003181,1.0742824185195394,0.3711558854718982,0.3711558854718982
15,0.7913043478260869,1.0756142046687835,0.3706256627783669,0.3706256627783669
20,0.7940615058324496,1.0770920357362446,0.36808059384941677,0.36808059384941677
25,0.7905620360551432,1.0751704592467668,0.3713679745493107,0.3713679745493107
30,0.7892895015906681,1.0740849764266167,0.3722163308589608,0.3722163308589608
35,0.7904559915164369,1.0740356102321094,0.37073170731707317,0.37073170731707317
40,0.7900318133616119,1.0741343403523007,0.3713679745493107,0.3713679745493107
45,0.7902439024390244,1.075811366104711,0.372322375397667,0.372322375397667
50,0.7915164369034995,1.0749238548582742,0.36977730646871687,0.36977730646871687
55,0.7907741251325556,1.0749731802617581,0.37104984093319193,0.37104984093319193
60,0.7919406150583245,1.0763041116836576,0.37073170731707317,0.37073170731707317
65,0.7903499469777306,1.0749731802617581,0.3713679745493107,0.3713679745493107
70,0.7913043478260869,1.075219773337344,0.37073170731707317,0.37073170731707317
75,0.7910922587486744,1.075219773337344,0.3706256627783669,0.3706256627783669
80,0.7920466595970308,1.0757620791333828,0.3696712619300106,0.3696712619300106
85,0.7923647932131496,1.0766981457849722,0.36998939554612936,0.36998939554612936
90,0.7901378579003181,1.0738874980325177,0.37104984093319193,0.37104984093319193
95,0.7915164369034995,1.0749238548582742,0.36998939554612936,0.36998939554612936
100,0.7923647932131496,1.0765996507798918,0.3705196182396607,0.3705196182396607
105,0.7926829268292683,1.0756634984157294,0.36903499469777307,0.36903499469777307
110,0.7911983032873807,1.0746771938818842,0.3702014846235419,0.3702014846235419
115,0.7890774125132556,1.0735912123328428,0.372322375397667,0.372322375397667
120,0.7901378579003181,1.074381125959314,0.3712619300106045,0.3712619300106045
125,0.7901378579003181,1.0742824185195394,0.3712619300106045,0.3712619300106045
130,0.7906680805938494,1.0751211428942309,0.3711558854718982,0.3711558854718982
135,0.7918345705196183,1.0756634984157294,0.3702014846235419,0.3702014846235419
140,0.7918345705196183,1.0768458714007851,0.3712619300106045,0.3712619300106045
145,0.7902439024390244,1.0741343403523007,0.3711558854718982,0.3711558854718982
150,0.7895015906680806,1.0738874980325177,0.371898197242842,0.371898197242842
155,0.791728525980912,1.0745291701176485,0.3694591728525981,0.3694591728525981
160,0.7881230116648993,1.072059098416878,0.3721102863202545,0.3721102863202545
165,0.7898197242841993,1.075022503402038,0.37253446447507954,0.37253446447507954
170,0.7905620360551432,1.0748745271912745,0.3713679745493107,0.3713679745493107
175,0.7918345705196183,1.0758606508181212,0.3704135737009544,0.3704135737009544
180,0.7920466595970308,1.075269085166274,0.3695652173913043,0.3695652173913043
185,0.7906680805938494,1.075219773337344,0.3713679745493107,0.3713679745493107
190,0.7911983032873807,1.0757620791333828,0.37094379639448566,0.37094379639448566
195,0.7903499469777306,1.0746771938818842,0.37104984093319193,0.37104984093319193
200,0.7909862142099682,1.0748745271912745,0.37083775185577944,0.37083775185577944
205,0.7898197242841993,1.0734430388158398,0.37104984093319193,0.37104984093319193
210,0.7903499469777306,1.0732948448427702,0.37030752916224813,0.37030752916224813
215,0.7911983032873807,1.0749731802617581,0.3704135737009544,0.3704135737009544
220,0.7911983032873807,1.0760577670987816,0.3711558854718982,0.3711558854718982
225,0.7899257688229057,1.0736899833172124,0.3713679745493107,0.3713679745493107
230,0.7902439024390244,1.0751211428942309,0.37179215270413574,0.37179215270413574
235,0.7906680805938494,1.073936871035373,0.37030752916224813,0.37030752916224813
240,0.7914103923647932,1.0760577670987816,0.37083775185577944,0.37083775185577944
245,0.7931071049840933,1.0762548472775586,0.36914103923647934,0.36914103923647934
250,0.7895015906680806,1.0745785136379884,0.37253446447507954,0.37253446447507954
255,0.792576882290562,1.0764026337317092,0.3696712619300106,0.3696712619300106
260,0.7914103923647932,1.0748745271912745,0.3702014846235419,0.3702014846235419
265,0.7927889713679745,1.0765011467629622,0.3696712619300106,0.3696712619300106
270,0.7920466595970308,1.075959213472427,0.37009544008483564,0.37009544008483564
275,0.7915164369034995,1.0753183947338678,0.3705196182396607,0.3705196182396607
280,0.7906680805938494,1.0738381227595875,0.36988335100742314,0.36988335100742314
285,0.7914103923647932,1.0758606508181212,0.37083775185577944,0.37083775185577944
290,0.7907741251325556,1.074183702009474,0.37030752916224813,0.37030752916224813
295,0.7913043478260869,1.0760084914139432,0.37094379639448566,0.37094379639448566
300,0.7907741251325556,1.0753677020404362,0.37147401908801697,0.37147401908801697
305,0.7911983032873807,1.074381125959314,0.3696712619300106,0.3696712619300106
310,0.7906680805938494,1.0743317733730569,0.37073170731707317,0.37073170731707317
315,0.7901378579003181,1.0731960374920573,0.3706256627783669,0.3706256627783669
320,0.792152704135737,1.0754170070862905,0.3694591728525981,0.3694591728525981
325,0.7914103923647932,1.0751704592467668,0.37009544008483564,0.37009544008483564
330,0.7907741251325556,1.075269085166274,0.3711558854718982,0.3711558854718982
